game_date,Home Team,Away Team,Period,Clock,Home Team Skaters,Away Team Skaters,Home Team Goals,Away Team Goals,Team,Player,Event,X Coordinate,Y Coordinate,Detail 1,Detail 2,Detail 3,Detail 4,Player 2,X Coordinate 2,Y Coordinate 2
2021/1/30,Buffalo Beauts,Boston Pride,2,15:04,5,5,1,1,Buffalo Beauts,Whitney Dove,Puck Recovery,2,37,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,15:02,5,5,1,1,Buffalo Beauts,Whitney Dove,Play,20,27,Direct,,,,Brooke Stacey,53,8
2021/1/30,Buffalo Beauts,Boston Pride,2,15:00,5,5,1,1,Buffalo Beauts,Brooke Stacey,Play,79,6,Direct,,,,Erin Gehen,95,21
2021/1/30,Buffalo Beauts,Boston Pride,2,14:58,5,5,1,1,Buffalo Beauts,Erin Gehen,Dump In/Out,124,8,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:58,5,5,1,1,Buffalo Beauts,Erin Gehen,Zone Entry,124,8,Dumped,,,,Paige Capistran,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:55,5,5,1,1,Boston Pride,Lauren Kelly,Puck Recovery,3,36,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:54,5,5,1,1,Buffalo Beauts,Cassidy MacPherson,Puck Recovery,197,56,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:52,5,5,1,1,Buffalo Beauts,Cassidy MacPherson,Incomplete Play,188,77,Direct,,,,Erin Gehen,176,70
2021/1/30,Buffalo Beauts,Boston Pride,2,14:51,5,5,1,1,Boston Pride,Christina Putigna,Puck Recovery,61,21,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:51,5,5,1,1,Boston Pride,Christina Putigna,Play,63,26,Direct,,,,McKenna Brand,83,36
2021/1/30,Buffalo Beauts,Boston Pride,2,14:48,5,5,1,1,Boston Pride,McKenna Brand,Zone Entry,126,31,Carried,,,,Whitney Dove,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:46,5,5,1,1,Boston Pride,McKenna Brand,Shot,173,33,Wristshot,On Net,f,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:45,5,5,1,1,Boston Pride,Jillian Dempsey,Puck Recovery,178,50,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:45,5,5,1,1,Boston Pride,Jillian Dempsey,Shot,178,50,Snapshot,Missed,f,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:43,5,5,1,1,Boston Pride,Christina Putigna,Puck Recovery,193,22,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:41,5,5,1,1,Boston Pride,Christina Putigna,Play,190,11,Indirect,,,,Lauren Kelly,148,4
2021/1/30,Buffalo Beauts,Boston Pride,2,14:40,5,5,1,1,Boston Pride,Lauren Kelly,Play,148,4,Indirect,,,,Christina Putigna,198,26
2021/1/30,Buffalo Beauts,Boston Pride,2,14:33,5,5,1,1,Buffalo Beauts,Cassidy MacPherson,Takeaway,5,32,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:32,5,5,1,1,Buffalo Beauts,Cassidy MacPherson,Play,17,26,Direct,,,,Brooke Stacey,35,14
2021/1/30,Buffalo Beauts,Boston Pride,2,14:30,5,5,1,1,Buffalo Beauts,Brooke Stacey,Play,54,14,Direct,,,,Erin Gehen,86,12
2021/1/30,Buffalo Beauts,Boston Pride,2,14:28,5,5,1,1,Buffalo Beauts,Erin Gehen,Dump In/Out,112,22,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:24,5,5,1,1,Boston Pride,Tereza Vanisova,Faceoff Win,31,21,Backhand,,,,Iveta Klimasova,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:22,5,5,1,1,Boston Pride,Mallory Souliotis,Puck Recovery,3,26,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:22,5,5,1,1,Boston Pride,Mallory Souliotis,Play,3,26,Indirect,,,,Carlee Turner,38,84
2021/1/30,Buffalo Beauts,Boston Pride,2,14:18,5,5,1,1,Buffalo Beauts,Taylor Wasylk,Puck Recovery,192,14,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:18,5,5,1,1,Buffalo Beauts,Taylor Wasylk,Incomplete Play,192,14,Direct,,,,Neve Van Pelt,172,15
2021/1/30,Buffalo Beauts,Boston Pride,2,14:17,5,5,1,1,Boston Pride,Carlee Turner,Takeaway,23,69,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:14,5,5,1,1,Boston Pride,Carlee Turner,Play,78,66,Direct,,,,Taylor Wenczkowski,111,37
2021/1/30,Buffalo Beauts,Boston Pride,2,14:12,5,5,1,1,Boston Pride,Taylor Wenczkowski,Zone Entry,125,45,Carried,,,,Lisa Chesson,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:11,5,5,1,1,Boston Pride,Taylor Wenczkowski,Shot,151,55,Wristshot,On Net,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:09,5,5,1,1,Boston Pride,Carlee Turner,Puck Recovery,186,30,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:09,5,5,1,1,Boston Pride,Carlee Turner,Shot,186,30,Snapshot,On Net,f,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:08,5,5,1,1,Buffalo Beauts,Lenka Curmova,Puck Recovery,3,44,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:05,5,5,1,1,Buffalo Beauts,Lenka Curmova,Play,23,19,Direct,,,,Neve Van Pelt,49,11
2021/1/30,Buffalo Beauts,Boston Pride,2,14:02,5,5,1,1,Buffalo Beauts,Neve Van Pelt,Dump In/Out,111,6,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,14:02,5,5,1,1,Buffalo Beauts,Neve Van Pelt,Zone Entry,111,6,Dumped,,,,Mallory Souliotis,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:58,5,5,1,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,20,6,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:57,5,5,1,1,Boston Pride,Kaleigh Fratkin,Dump In/Out,43,4,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:52,5,5,1,1,Buffalo Beauts,Alyson Matteau,Puck Recovery,23,24,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:52,5,5,1,1,Boston Pride,Tereza Vanisova,Faceoff Win,31,21,Backhand,,,,Brittany Colton,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:51,5,5,1,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,19,21,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:47,5,5,1,1,Boston Pride,Kaleigh Fratkin,Play,23,70,Direct,,,,Taylor Wenczkowski,84,56
2021/1/30,Buffalo Beauts,Boston Pride,2,13:44,5,5,1,1,Buffalo Beauts,Alyson Matteau,Takeaway,91,9,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:43,5,5,1,1,Boston Pride,Carlee Turner,Takeaway,109,76,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:42,5,5,1,1,Boston Pride,Carlee Turner,Dump In/Out,113,83,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:39,5,5,1,1,Buffalo Beauts,Carly Jackson,Puck Recovery,2,44,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:39,5,5,1,1,Buffalo Beauts,Carly Jackson,Play,2,44,Indirect,,,,Marie-Jo Pelletier,3,46
2021/1/30,Buffalo Beauts,Boston Pride,2,13:37,5,5,1,1,Buffalo Beauts,Marie-Jo Pelletier,Incomplete Play,28,52,Direct,,,,Hunter Accursi,81,7
2021/1/30,Buffalo Beauts,Boston Pride,2,13:32,5,5,1,1,Boston Pride,Taylor Turnquist,Puck Recovery,20,64,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:32,5,5,1,1,Boston Pride,Lexie Laing,Faceoff Win,169,65,Backhand,,,,Brittany Colton,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:31,5,5,1,1,Boston Pride,Taylor Turnquist,Puck Recovery,133,78,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:30,5,5,1,1,Boston Pride,Taylor Turnquist,Shot,135,66,Snapshot,Blocked,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:28,5,5,1,1,Boston Pride,Taylor Turnquist,Puck Recovery,143,63,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:28,5,5,1,1,Boston Pride,Taylor Turnquist,Shot,143,63,Snapshot,Blocked,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:28,5,5,1,1,Buffalo Beauts,Alyson Matteau,Puck Recovery,22,39,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:28,5,5,1,1,Buffalo Beauts,Alyson Matteau,Incomplete Play,22,39,Direct,,,,Hunter Accursi,49,41
2021/1/30,Buffalo Beauts,Boston Pride,2,13:26,5,5,1,1,Boston Pride,Samantha Davis,Puck Recovery,138,44,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:18,5,5,1,1,Boston Pride,Samantha Davis,Shot,175,58,Wristshot,On Net,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:15,5,5,1,1,Buffalo Beauts,Megan Delay,Puck Recovery,21,42,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:15,5,5,1,1,Buffalo Beauts,Megan Delay,Dump In/Out,21,42,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:13,5,5,1,1,Boston Pride,Briana Mastel,Puck Recovery,158,7,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:13,5,5,1,1,Boston Pride,Briana Mastel,Incomplete Play,158,7,Indirect,,,,Tori Sullivan,191,25
2021/1/30,Buffalo Beauts,Boston Pride,2,13:10,5,5,1,1,Buffalo Beauts,Alyson Matteau,Puck Recovery,2,48,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:09,5,5,1,1,Boston Pride,Tori Sullivan,Puck Recovery,198,32,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:08,5,5,1,1,Boston Pride,Tori Sullivan,Play,195,22,Indirect,,,,Briana Mastel,131,5
2021/1/30,Buffalo Beauts,Boston Pride,2,13:06,5,5,1,1,Boston Pride,Briana Mastel,Shot,136,7,Wristshot,Blocked,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:04,5,5,1,1,Boston Pride,Lexie Laing,Puck Recovery,175,32,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:04,5,5,1,1,Boston Pride,Lexie Laing,Shot,175,32,Snapshot,Missed,f,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:04,5,5,1,1,Buffalo Beauts,Brittany Colton,Puck Recovery,17,51,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:03,5,5,1,1,Buffalo Beauts,Brittany Colton,Play,17,51,Indirect,,,,Alyson Matteau,17,53
2021/1/30,Buffalo Beauts,Boston Pride,2,13:02,5,5,1,1,Buffalo Beauts,Alyson Matteau,Dump In/Out,17,53,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,13:01,5,5,1,1,Boston Pride,Lexie Laing,Puck Recovery,191,20,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:58,5,5,1,1,Boston Pride,Lexie Laing,Play,168,13,Direct,,,,Tori Sullivan,133,48
2021/1/30,Buffalo Beauts,Boston Pride,2,12:57,5,5,1,1,Boston Pride,Tori Sullivan,Play,133,48,Direct,,,,Lexie Laing,160,28
2021/1/30,Buffalo Beauts,Boston Pride,2,12:54,5,5,1,1,Buffalo Beauts,Hunter Accursi,Puck Recovery,49,67,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:53,5,5,1,1,Buffalo Beauts,Hunter Accursi,Dump In/Out,49,73,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:51,5,5,1,1,Boston Pride,Briana Mastel,Puck Recovery,113,5,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:50,5,5,1,1,Boston Pride,Briana Mastel,Play,113,5,Direct,,,,Taylor Turnquist,93,69
2021/1/30,Buffalo Beauts,Boston Pride,2,12:50,5,5,1,1,Boston Pride,Taylor Turnquist,Play,93,69,Direct,,,,Samantha Davis,117,72
2021/1/30,Buffalo Beauts,Boston Pride,2,12:48,5,5,1,1,Boston Pride,Samantha Davis,Zone Entry,125,77,Carried,,,,Marie-Jo Pelletier,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:46,5,5,1,1,Boston Pride,Samantha Davis,Play,144,64,Direct,,,,McKenna Brand,167,20
2021/1/30,Buffalo Beauts,Boston Pride,2,12:45,5,5,1,1,Boston Pride,McKenna Brand,Shot,179,20,Wristshot,Missed,f,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:40,5,5,1,1,Boston Pride,Paige Capistran,Puck Recovery,91,47,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:39,5,5,1,1,Boston Pride,Paige Capistran,Dump In/Out,106,36,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:39,5,5,1,1,Boston Pride,Paige Capistran,Zone Entry,106,36,Dumped,,,,Alyson Matteau,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:34,5,5,1,1,Buffalo Beauts,Marie-Jo Pelletier,Puck Recovery,24,2,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:33,5,5,1,1,Buffalo Beauts,Marie-Jo Pelletier,Incomplete Play,26,1,Indirect,,,,Megan Delay,82,3
2021/1/30,Buffalo Beauts,Boston Pride,2,12:31,5,5,1,1,Boston Pride,Paige Capistran,Takeaway,135,83,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:31,5,5,1,1,Boston Pride,Paige Capistran,Play,138,82,Direct,,,,McKenna Brand,182,74
2021/1/30,Buffalo Beauts,Boston Pride,2,12:28,5,5,1,1,Boston Pride,McKenna Brand,Play,184,70,Direct,,,,Jillian Dempsey,166,46
2021/1/30,Buffalo Beauts,Boston Pride,2,12:25,5,5,1,1,Boston Pride,Lauren Kelly,Puck Recovery,157,5,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:25,5,5,1,1,Boston Pride,Lauren Kelly,Shot,157,5,Snapshot,Blocked,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:23,5,5,1,1,Boston Pride,Christina Putigna,Puck Recovery,195,25,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:22,5,5,1,1,Boston Pride,Christina Putigna,Incomplete Play,195,25,Direct,,,,McKenna Brand,182,45
2021/1/30,Buffalo Beauts,Boston Pride,2,12:21,5,5,1,1,Buffalo Beauts,Alyson Matteau,Puck Recovery,12,50,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:21,5,5,1,1,Buffalo Beauts,Alyson Matteau,Dump In/Out,12,50,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:19,5,5,1,1,Boston Pride,McKenna Brand,Puck Recovery,190,10,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:16,5,5,1,1,Boston Pride,McKenna Brand,Play,146,14,Direct,,,,Lauren Kelly,156,6
2021/1/30,Buffalo Beauts,Boston Pride,2,12:15,5,5,1,1,Boston Pride,Lauren Kelly,Shot,172,16,Wristshot,Blocked,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:13,5,5,1,1,Boston Pride,Christina Putigna,Puck Recovery,182,7,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:12,5,5,1,1,Boston Pride,Christina Putigna,Shot,182,7,Wristshot,Blocked,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:08,5,5,1,1,Boston Pride,McKenna Brand,Puck Recovery,135,5,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:08,5,5,1,1,Boston Pride,McKenna Brand,Incomplete Play,135,5,Indirect,,,,Christina Putigna,179,5
2021/1/30,Buffalo Beauts,Boston Pride,2,12:06,5,5,1,1,Buffalo Beauts,Jordan Juron,Takeaway,42,82,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:06,5,5,1,1,Buffalo Beauts,Jordan Juron,Incomplete Play,45,80,Direct,,,,Autumn MacDougall,80,68
2021/1/30,Buffalo Beauts,Boston Pride,2,12:02,5,5,1,1,Boston Pride,McKenna Brand,Puck Recovery,113,46,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:00,5,5,1,1,Boston Pride,McKenna Brand,Dump In/Out,108,78,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,12:00,5,5,1,1,Boston Pride,McKenna Brand,Zone Entry,108,78,Dumped,,,,Marie-Jo Pelletier,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:58,5,5,1,1,Buffalo Beauts,Marie-Jo Pelletier,Puck Recovery,38,6,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:54,5,5,1,1,Buffalo Beauts,Alyson Matteau,Puck Recovery,10,11,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:53,5,5,1,1,Buffalo Beauts,Alyson Matteau,Play,10,11,Indirect,,,,Autumn MacDougall,27,3
2021/1/30,Buffalo Beauts,Boston Pride,2,11:51,5,5,1,1,Buffalo Beauts,Autumn MacDougall,Incomplete Play,58,5,Direct,,,,Kristin Lewicki,84,21
2021/1/30,Buffalo Beauts,Boston Pride,2,11:50,5,5,1,1,Boston Pride,Paige Capistran,Takeaway,118,67,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:47,5,5,1,1,Boston Pride,Paige Capistran,Zone Entry,125,6,Carried,,,,Marie-Jo Pelletier,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:43,5,5,1,1,Boston Pride,Paige Capistran,Incomplete Play,184,7,Direct,,,,Jillian Dempsey,166,32
2021/1/30,Buffalo Beauts,Boston Pride,2,11:43,5,5,1,1,Buffalo Beauts,Jordan Juron,Takeaway,26,65,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:38,5,5,1,1,Buffalo Beauts,Jordan Juron,Incomplete Play,85,72,Indirect,,,,Kristin Lewicki,121,80
2021/1/30,Buffalo Beauts,Boston Pride,2,11:34,5,5,1,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,3,27,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:32,5,5,1,1,Boston Pride,Kaleigh Fratkin,Dump In/Out,23,82,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:29,5,5,1,1,Buffalo Beauts,Jordan Juron,Puck Recovery,135,2,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:29,5,5,1,1,Buffalo Beauts,Jordan Juron,Incomplete Play,135,2,Direct,,,,Kristin Lewicki,179,5
2021/1/30,Buffalo Beauts,Boston Pride,2,11:29,5,5,1,1,Boston Pride,Kaleigh Fratkin,Takeaway,49,82,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:28,5,5,1,1,Boston Pride,Kaleigh Fratkin,Dump In/Out,52,79,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:28,5,5,1,1,Buffalo Beauts,Whitney Dove,Puck Recovery,129,15,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:26,5,5,1,1,Buffalo Beauts,Whitney Dove,Shot,133,19,Snapshot,Blocked,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:24,5,5,1,1,Boston Pride,Jillian Dempsey,Puck Recovery,60,52,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:24,5,5,1,1,Boston Pride,Jillian Dempsey,Dump In/Out,60,52,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:22,5,5,1,1,Buffalo Beauts,Autumn MacDougall,Puck Recovery,125,71,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:21,5,5,1,1,Boston Pride,Christina Putigna,Takeaway,75,14,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:17,5,5,1,1,Boston Pride,Christina Putigna,Zone Entry,126,5,Carried,,,,Dominique Kremer,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:15,5,5,1,1,Buffalo Beauts,Kristin Lewicki,Puck Recovery,69,79,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:12,5,5,1,1,Buffalo Beauts,Kristin Lewicki,Play,44,69,Direct,,,,Whitney Dove,38,19
2021/1/30,Buffalo Beauts,Boston Pride,2,11:10,5,5,1,1,Buffalo Beauts,Whitney Dove,Incomplete Play,38,24,Direct,,,,Kristin Lewicki,87,73
2021/1/30,Buffalo Beauts,Boston Pride,2,11:07,5,5,1,1,Boston Pride,Tereza Vanisova,Puck Recovery,86,6,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:05,5,5,1,1,Boston Pride,Tereza Vanisova,Zone Entry,126,13,Carried,,,,Dominique Kremer,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:04,5,5,1,1,Boston Pride,Tereza Vanisova,Shot,155,33,Wristshot,Blocked,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:03,5,5,1,1,Boston Pride,Taylor Wenczkowski,Puck Recovery,165,28,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:03,5,5,1,1,Boston Pride,Taylor Wenczkowski,Shot,165,28,Snapshot,Blocked,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:00,5,5,1,1,Buffalo Beauts,Whitney Dove,Puck Recovery,28,9,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,11:00,5,5,1,1,Buffalo Beauts,Whitney Dove,Play,28,9,Direct,,,,Erin Gehen,58,18
2021/1/30,Buffalo Beauts,Boston Pride,2,10:58,5,5,1,1,Buffalo Beauts,Erin Gehen,Incomplete Play,58,18,Direct,,,,Brooke Stacey,66,28
2021/1/30,Buffalo Beauts,Boston Pride,2,10:56,5,5,1,1,Boston Pride,Mallory Souliotis,Puck Recovery,91,42,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:56,5,5,1,1,Boston Pride,Mallory Souliotis,Play,91,42,Direct,,,,Taylor Wenczkowski,111,16
2021/1/30,Buffalo Beauts,Boston Pride,2,10:54,5,5,1,1,Boston Pride,Taylor Wenczkowski,Zone Entry,126,4,Carried,,,,Dominique Kremer,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:51,5,5,1,1,Buffalo Beauts,Erin Gehen,Puck Recovery,23,57,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:50,5,5,1,1,Buffalo Beauts,Erin Gehen,Dump In/Out,7,65,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:47,5,5,1,1,Boston Pride,Mallory Souliotis,Puck Recovery,134,6,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:47,5,5,1,1,Boston Pride,Mallory Souliotis,Incomplete Play,134,6,Indirect,,,,Carlee Turner,198,41
2021/1/30,Buffalo Beauts,Boston Pride,2,10:44,5,5,1,1,Buffalo Beauts,Dominique Kremer,Takeaway,1,58,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:43,5,5,1,1,Buffalo Beauts,Dominique Kremer,Play,5,67,Indirect,,,,Brooke Stacey,38,81
2021/1/30,Buffalo Beauts,Boston Pride,2,10:39,5,5,1,1,Boston Pride,Tereza Vanisova,Puck Recovery,175,4,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:37,5,5,1,1,Buffalo Beauts,Dominique Kremer,Takeaway,21,80,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:35,5,5,1,1,Buffalo Beauts,Cassidy MacPherson,Puck Recovery,28,65,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:35,5,5,1,1,Buffalo Beauts,Cassidy MacPherson,Play,28,65,Direct,,,,Brooke Stacey,56,65
2021/1/30,Buffalo Beauts,Boston Pride,2,10:34,5,5,1,1,Buffalo Beauts,Brooke Stacey,Dump In/Out,56,65,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:31,5,5,1,1,Boston Pride,Kaleigh Fratkin,Puck Recovery,95,57,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:30,5,5,1,1,Boston Pride,Kaleigh Fratkin,Dump In/Out,107,76,Lost,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:30,5,5,1,1,Boston Pride,Kaleigh Fratkin,Zone Entry,107,76,Dumped,,,,Whitney Dove,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:28,5,5,1,1,Buffalo Beauts,Whitney Dove,Puck Recovery,47,7,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:27,5,5,1,1,Buffalo Beauts,Whitney Dove,Incomplete Play,41,12,Indirect,,,,Brooke Stacey,78,5
2021/1/30,Buffalo Beauts,Boston Pride,2,10:25,5,5,1,1,Boston Pride,Tereza Vanisova,Takeaway,131,82,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:24,5,5,1,1,Boston Pride,Tereza Vanisova,Play,138,59,Direct,,,,Tori Sullivan,173,21
2021/1/30,Buffalo Beauts,Boston Pride,2,10:23,5,5,1,1,Boston Pride,Tori Sullivan,Incomplete Play,173,21,Direct,,,,Samantha Davis,179,47
2021/1/30,Buffalo Beauts,Boston Pride,2,10:19,5,5,1,1,Buffalo Beauts,Brooke Stacey,Puck Recovery,19,11,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:16,5,5,1,1,Boston Pride,Tori Sullivan,Puck Recovery,172,29,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,10:11,5,5,1,1,Boston Pride,Tori Sullivan,Play,163,5,Indirect,,,,Mallory Souliotis,141,4
2021/1/30,Buffalo Beauts,Boston Pride,2,10:10,5,5,1,1,Boston Pride,Mallory Souliotis,Play,141,4,Indirect,,,,Tereza Vanisova,175,3
2021/1/30,Buffalo Beauts,Boston Pride,2,10:08,5,5,1,1,Boston Pride,Tereza Vanisova,Play,180,5,Direct,,,,Samantha Davis,195,24
2021/1/30,Buffalo Beauts,Boston Pride,2,10:01,5,6,1,1,Boston Pride,Samantha Davis,Play,133,69,Direct,,,,Kaleigh Fratkin,132,36
2021/1/30,Buffalo Beauts,Boston Pride,2,10:00,5,6,1,1,Boston Pride,Kaleigh Fratkin,Play,132,32,Direct,,,,Mallory Souliotis,162,14
2021/1/30,Buffalo Beauts,Boston Pride,2,9:55,5,6,1,1,Boston Pride,Mallory Souliotis,Play,173,7,Direct,,,,Kaleigh Fratkin,132,50
2021/1/30,Buffalo Beauts,Boston Pride,2,9:53,5,6,1,1,Boston Pride,Kaleigh Fratkin,Shot,135,46,Slapshot,Missed,t,f,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,9:51,5,6,1,1,Boston Pride,Tori Sullivan,Puck Recovery,183,71,,,,,,,
2021/1/30,Buffalo Beauts,Boston Pride,2,9:49,5,6,1,1,Boston Pride,Tori Sullivan,Play,181,76,Indirect,,,,Samantha Davis,195,70
